Timer started ...
MOD: delay(140 140), type(tORP+tBUF+tIOO(LVCMOS18)), from(o_DIS1_2_.OUT), to(o_DIS1_2_.PAD)
NET: delay(550 550), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tPTCLK), from(DIP_7_.PAD), to(o_TOPRED_3_.C )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_JUMBO_1_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_0_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_1_.X2 )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_1_.X1 )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_2_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_JUMBO_2_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_3_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_4_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_6_ )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_5_.X2 )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_DIS4_5_.X1 )
NET: delay(470 470), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*15+tMCELL), from(DIP_7_.PAD), to(o_BOTRED_7_ )
NET: delay(515 515), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTSR), from(i_S1_NC.PAD), to(RGTPB_Q.AR )
NET: delay(515 515), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTSR), from(i_S1_NC.PAD), to(o_LED_YELLOW_0_.AP )
NET: delay(515 515), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTSR), from(i_S1_NO.PAD), to(RGTPB_Q.AP )
NET: delay(475 475), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTCLK), from(i_S1_NO.PAD), to(RGTPB_Q.C )
NET: delay(515 515), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTSR), from(i_S1_NO.PAD), to(o_LED_YELLOW_0_.AR )
NET: delay(475 475), type(tIN+tIOI(LVCMOS18)+tROUTE+tPTCLK), from(i_S1_NO.PAD), to(o_LED_YELLOW_0_.C )
NET: delay(520 520), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTSR), from(i_S2_NC.PAD), to(LFTPB_Q.AR )
NET: delay(520 520), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTSR), from(i_S2_NC.PAD), to(o_LED_YELLOW_1_.AP )
NET: delay(520 520), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTSR), from(i_S2_NO.PAD), to(LFTPB_Q.AP )
NET: delay(480 480), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTCLK), from(i_S2_NO.PAD), to(LFTPB_Q.C )
NET: delay(520 520), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTSR), from(i_S2_NO.PAD), to(o_LED_YELLOW_1_.AR )
NET: delay(480 480), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tPTCLK), from(i_S2_NO.PAD), to(o_LED_YELLOW_1_.C )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__6_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_6_.PAD), to(o_BOTRED_6_ )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__5_.D )
NET: delay(405 405), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tMCELL), from(DIP_5_.PAD), to(o_BOTRED_5_ )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__4_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_4_.PAD), to(o_BOTRED_4_ )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP4B_Y_3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(STEP4B_X_3_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_3_.PAD), to(o_BOTRED_3_ )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP4B_Y_2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(STEP4B_X_2_.D )
NET: delay(410 410), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*3+tMCELL), from(DIP_2_.PAD), to(o_BOTRED_2_ )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP4B_Y_1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(STEP4B_X_1_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_1_.PAD), to(o_BOTRED_1_ )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram15__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram14__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram13__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram12__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram11__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram10__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram9__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram8__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram7__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram6__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram5__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram4__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram3__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram2__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram1__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP1B_MEM_STEP1B_MEM_ram0__0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP4B_Y_0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(STEP4B_X_0_.D )
NET: delay(415 415), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*4+tMCELL), from(DIP_0_.PAD), to(o_BOTRED_0_ )
NET: delay(465 465), type(tFBK+tROUTE+tBLA*4+tBCLK), from(o_JUMBO_0_.Q ), to(STEP3_qIR_3_.CE )
NET: delay(465 465), type(tFBK+tROUTE+tBLA*4+tBCLK), from(o_JUMBO_0_.Q ), to(STEP3_qIR_2_.CE )
NET: delay(465 465), type(tFBK+tROUTE+tBLA*4+tBCLK), from(o_JUMBO_0_.Q ), to(STEP3_qIR_1_.CE )
NET: delay(465 465), type(tFBK+tROUTE+tBLA*4+tBCLK), from(o_JUMBO_0_.Q ), to(STEP3_qIR_0_.CE )
